number,scientific_name,japanese_common_name
5210,Soricomys leonardocoi,ネズミ
5211,Soricomys montanus,ネズミ
5212,Soricomys musseri,ネズミ
5213,Soriculus beibengensis,モグラ
5214,Soriculus nigrescens,モグラ
5215,Sotalia fluviatilis,イルカ
5216,Sotalia guianensis,イルカ
5217,Sousa chinensis,イルカ
5218,Sousa plumbea,イルカ
5219,Sousa sahulensis,イルカ
5220,Sousa teuszii,イルカ
5222,Spalax antiquus,モグラ
5223,Spalax arenarius,モグラ
5224,Spalax carmeli,モグラ
5225,Spalax giganteus,モグラ
5226,Spalax graecus,モグラ
5227,Spalax istricus,モグラ
5228,Spalax microphthalmus,モグラ
5229,Spalax uralensis,モグラ
5230,Spalax zemni,モグラ
5231,Speothos venaticus,イヌ
5232,Spermophilopsis leptodactylus,リス
5233,Spermophilus alashanicus,リス
5234,Spermophilus brevicauda,リス
5235,Spermophilus citellus,リス
5236,Spermophilus dauricus,リス
5237,Spermophilus erythrogenys,リス
5238,Spermophilus fulvus,リス
5239,Spermophilus major,リス
5240,Spermophilus musicus,リス
5241,Spermophilus odessanus,リス
5242,Spermophilus pallidicauda,リス
5243,Spermophilus pygmaeus,リス
5244,Spermophilus ralli,リス
5245,Spermophilus relictus,リス
5246,Spermophilus suslicus,リス
5247,Spermophilus taurensis,リス
5248,Spermophilus xanthoprymnus,リス
5249,Sphaerias blanfordi,コウモリ
5250,Sphaeronycteris toxophyllum,コウモリ
5252,Spilocuscus maculatus,クスクス
5253,Spilocuscus rufoniger,クスクス
5254,Spilogale angustifrons,スカンク
5255,Spilogale gracilis,スカンク
5256,Spilogale interrupta,スカンク
5257,Spilogale putorius,スカンク
5258,Spilogale pygmaea,スカンク
5259,Srilankamys ohiensis,ネズミ
5260,Steatomys krebsii,ネズミ
5261,Steatomys parvus,ネズミ
5262,Steatomys pratensis,ネズミ
5263,Stenella attenuata,イルカ
5264,Stenella clymene,イルカ
5265,Stenella coeruleoalba,イルカ
5266,Stenella frontalis,イルカ
5267,Stenella longirostris,イルカ
5268,Stenella plagiodon,イルカ
5269,Steno bredanensis,イルカ
5270,Stenocephalemys albipes,ネズミ
5271,Stenocephalemys albocaudata,ネズミ
5272,Stenocephalemys griseicauda,ネズミ
5273,Stenocephalemys ruppi,ネズミ
5274,Stenocephalemys sokolovi,ネズミ
5275,Stenocephalemys zimai,ネズミ
5276,Stenocranius gregalis,ネズミ
5277,Stenocranius raddei,ネズミ
5278,Stenoderma rufum,コウモリ
5279,Stenonycteris lanosa,コウモリ
5280,Stephanorhinus kirchbergensis,サイ
5281,Stochomys longicaudatus,ネズミ
5284,Sturnira adrianae,コウモリ
5285,Sturnira angeli,コウモリ
5286,Sturnira aratathomasi,コウモリ
5287,Sturnira bakeri,コウモリ
5288,Sturnira bidens,コウモリ
5289,Sturnira bogotensis,コウモリ
5290,Sturnira burtonlimi,コウモリ
5291,Sturnira erythromos,コウモリ
5292,Sturnira giannae,コウモリ
5293,Sturnira hondurensis,コウモリ
5294,Sturnira koopmanhilli,コウモリ
5295,Sturnira lilium,コウモリ
5296,Sturnira ludovici,コウモリ
5297,Sturnira luisi,コウモリ
5298,Sturnira magna,コウモリ
5299,Sturnira mordax,コウモリ
5300,Sturnira nana,コウモリ
5301,Sturnira oporaphilum,コウモリ
5302,Sturnira parvidens,コウモリ
5303,Sturnira perla,コウモリ
5304,Sturnira tildae,コウモリ
5305,Styloctenium mindorense,コウモリ
5306,Styloctenium wallacei,コウモリ
5307,Stylodipus andrewsi,ネズミ
5308,Stylodipus sungorus,ネズミ
5309,Stylodipus telum,ネズミ
5310,Submyotodon caliginosus,コウモリ
5311,Submyotodon latirostris,コウモリ
5312,Submyotodon moupinensis,コウモリ
5313,Subulo gouazoubira,シカ
5314,Suncus ater,トガリネズミ
5315,Suncus dayi,トガリネズミ
5316,Suncus etruscus,トガリネズミ
5317,Suncus fellowesgordoni,トガリネズミ
5318,Suncus hututsi,トガリネズミ
5319,Suncus infinitesimus,トガリネズミ
5320,Suncus lixus,トガリネズミ
5321,Suncus madagascariensis,トガリネズミ
5322,Suncus malayanus,トガリネズミ
5323,Suncus megalura,トガリネズミ
5324,Suncus montanus,モグラ
5325,Suncus murinus,トガリネズミ
5326,Suncus niger,トガリネズミ
5327,Suncus remyi,トガリネズミ
5328,Suncus sorella,トガリネズミ
5329,Suncus stoliczkanus,トガリネズミ
5330,Suncus varilla,トガリネズミ
5331,Sundamys annandalei,ネズミ
5332,Sundamys infraluteus,ネズミ
5333,Sundamys maxi,ネズミ
5334,Sundamys muelleri,ネズミ
5335,Sundasciurus altitudinis,リス
5336,Sundasciurus brookei,リス
5337,Sundasciurus fraterculus,リス
5338,Sundasciurus hippurus,リス
5339,Sundasciurus hoogstraali,リス
5340,Sundasciurus jentinki,リス
5341,Sundasciurus juvencus,リス
5342,Sundasciurus lowii,リス
5343,Sundasciurus mindanensis,リス
5344,Sundasciurus moellendorffi,リス
5345,Sundasciurus philippinensis,リス
5346,Sundasciurus rabori,リス
5347,Sundasciurus robinsoni,リス
5348,Sundasciurus samarensis,リス
5349,Sundasciurus steerii,リス
5350,Sundasciurus tahan,リス
5351,Sundasciurus tenuis,リス
5352,Surdisorex norae,モグラ
5353,Surdisorex polulus,モグラ
5354,Suricata suricatta,ミーアキャット
5355,Sus barbatus,イノシシ
5356,Sus bucculentus,ブタ
5357,Sus cebifrons,イノシシ
5358,Sus celebensis,イノシシ
5359,Sus philippensis,イノシシ
5360,Sus scrofa,イノシシ
5361,Sus verrucosus,イノシシ
5362,Syconycteris australis,コウモリ
5364,Sylvilagus andinus,ウサギ
5365,Sylvilagus aquaticus,ウサギ
5366,Sylvilagus audubonii,ウサギ
5367,Sylvilagus audubonii/nuttallii,ウサギ
5368,Sylvilagus bachmani,ウサギ
5369,Sylvilagus brasiliensis,ウサギ
5370,Sylvilagus cunicularius,ウサギ
5371,Sylvilagus dicei,ウサギ
5372,Sylvilagus floridanus,ウサギ
5373,Sylvilagus nuttallii,ウサギ
5374,Sylvilagus obscurus,ウサギ
5375,Sylvilagus palustris,ウサギ
5376,Sylvilagus robustus,ウサギ
5377,Sylvilagus transitionalis,ウサギ
5379,Sylvisorex granti,モグラ
5380,Sylvisorex howelli,モグラ
5381,Sylvisorex johnstoni,モグラ
5382,Sylvisorex konganensis,モグラ
5383,Sylvisorex lunaris,モグラ
5384,Sylvisorex morio,モグラ
5386,Sylvisorex oriundus,モグラ
5387,Sylvisorex vulcanorum,モグラ
5388,Symphalangus syndactylus,テナガザル
5389,Synaptomys borealis,ネズミ
5390,Synaptomys cooperi,ネズミ
5391,Syncerus caffer,バッファロー
5392,Syntheosciurus brochus,リス
5393,Tachyglossus aculeatus,ハリモグラ
5394,Tachyoryctes ankoliae,モグラ
5395,Tachyoryctes audax,モグラ
5396,Tachyoryctes daemon,モグラ
5397,Tachyoryctes macrocephalus,モグラ
5398,Tachyoryctes ruandae,モグラ
5399,Tachyoryctes splendens,モグラ
5400,Tadarida aegyptiaca,コウモリ
5401,Tadarida australis,コウモリ
5402,Tadarida brasiliensis,コウモリ
5403,Tadarida fulminans,コウモリ
5404,Tadarida insignis,コウモリ
5405,Tadarida latouchei,コウモリ
5406,Tadarida teniotis,コウモリ
5407,Taeromys callitrichus,ネズミ
5408,Taeromys celebensis,ネズミ
5409,Taeromys dominator,ネズミ
5410,Taeromys hamatus,ネズミ
5411,Taeromys punicans,ネズミ
5412,Taeromys taerae,ネズミ
5413,Talpa altaica,モグラ
5414,Talpa aquitania,モグラ
5415,Talpa caeca,モグラ
5416,Talpa caucasica,モグラ
5417,Talpa davidiana,モグラ
5418,Talpa europaea,モグラ
5419,Talpa hakkariensis,モグラ
5420,Talpa levantis,モグラ
5421,Talpa martinorum,モグラ
5422,Talpa occidentalis,モグラ
5423,Talpa ognevi,モグラ
5424,Talpa romana,モグラ
5425,Talpa stankovici,モグラ
5426,Tamandua mexicana,アリクイ
5427,Tamandua tetradactyla,アリクイ
5428,Tamias amoenus,シマリス
5429,Tamias canipes,リス
5430,Tamias dorsalis,シマリス
5431,Tamias merriami,リス
5432,Tamias minimus,シマリス
5433,Tamias obscurus,リス
5434,Tamias palmeri,リス
5435,Tamias quadrimaculatus,シマリス
5436,Tamias quadrivittatus,シマリス
5437,Tamias rufus,リス
5438,Tamias senex,リス
5439,Tamias sibiricus,シマリス
5440,Tamias sonomae,リス
5441,Tamias speciosus,シマリス
5442,Tamias striatus,シマリス
5443,Tamias townsendii,リス
5444,Tamias umbrinus,シマリス
5445,Tamiasciurus douglasii,リス
5446,Tamiasciurus hudsonicus,リス
5447,Tamiasciurus mearnsi,リス
5448,Tamiops maritimus,リス
5449,Tamiops mcclellandii,リス
5450,Tamiops minshanicus,リス
5451,Tamiops rodolphii,リス
5452,Tamiops swinhoei,リス
5453,Tanyuromys asphrastus,ネズミ
5454,Tanyuromys thomasleei,ネズミ
5455,Tapecomys primus,ネズミ
5456,Taphozous australis,コウモリ
5457,Taphozous georgianus,コウモリ
5458,Taphozous hildegardeae,コウモリ
5459,Taphozous hilli,コウモリ
5460,Taphozous longimanus,コウモリ
5461,Taphozous mauritianus,コウモリ
5462,Taphozous melanopogon,コウモリ
5463,Taphozous nudiventris,コウモリ
5464,Taphozous perforatus,コウモリ
5465,Taphozous theobaldi,コウモリ
5466,Tapirus bairdii,バク
5467,Tapirus indicus,バク
5468,Tapirus kabomani,バク
5469,Tapirus pinchaque,バク
5470,Tapirus terrestris,バク
5472,Tarsius dentatus,メガネザル
5473,Tarsius fuscus,メガネザル
5474,Tarsius lariang,メガネザル
5475,Tarsius pumilus,メガネザル
5476,Tarsius sangirensis,メガネザル
5477,Tarsius tarsier,メガネザル
5478,Tarsius wallacei,メガネザル
5479,Tarsomys apoensis,ネズミ
5480,Tarsomys echinatus,ネズミ
5481,Tasmacetus shepherdi,クジラ
5482,Tateomys macrocercus,ネズミ
5483,Tateomys rhinogradoides,ネズミ
5484,Tatera indica,ネズミ
5485,Taterillus arenarius,ネズミ
5486,Taterillus emini,ネズミ
5487,Taterillus gracilis,ネズミ
5488,Taterillus harringtoni,ネズミ
5489,Taterillus petteri,ネズミ
5490,Taterillus pygargus,ネズミ
5492,Taxidea taxus,アナグマ
5493,Tayassu pecari,イノシシ
5496,Thainycteris aureocollaris,コウモリ
5497,Thainycteris torquata,コウモリ
5498,Thallomys loringi,ネズミ
5499,Thallomys nigricauda,ネズミ
5500,Thallomys paedulcus,ネズミ
5501,Thalpomys cerradensis,ネズミ
5502,Thalpomys lasiotis,ネズミ
5503,Thamnomys kempi,ネズミ
5504,Thamnomys venustus,ネズミ
5505,Thaptomys nigrita,ネズミ
5506,Theropithecus gelada,サル
5507,Thomasomys andersoni,ネズミ
5508,Thomasomys antoniobracki,ネズミ
5509,Thomasomys apeco,ネズミ
5510,Thomasomys aureus,ネズミ
5511,Thomasomys auricularis,ネズミ
5512,Thomasomys australis,ネズミ
5513,Thomasomys baeops,ネズミ
5514,Thomasomys bombycinus,ネズミ
5515,Thomasomys burneoi,ネズミ
5516,Thomasomys caudivarius,ネズミ
5517,Thomasomys cinereus,ネズミ
5518,Thomasomys cinnameus,ネズミ
5519,Thomasomys contradictus,ネズミ
5520,Thomasomys daphne,ネズミ
5521,Thomasomys erro,ネズミ
5522,Thomasomys fumeus,ネズミ
5523,Thomasomys gracilis,ネズミ
5524,Thomasomys hudsoni,ネズミ
5525,Thomasomys incanus,ネズミ
5526,Thomasomys ischyrus,ネズミ
5527,Thomasomys kalinowskii,ネズミ
5528,Thomasomys ladewi,ネズミ
5529,Thomasomys lojapiuranus,ネズミ
5530,Thomasomys macrotis,ネズミ
5531,Thomasomys nicefori,ネズミ
5532,Thomasomys niveipes,ネズミ
5533,Thomasomys notatus,ネズミ
5534,Thomasomys onkiro,ネズミ
5535,Thomasomys oreas,ネズミ
5536,Thomasomys pagaibambensis,ネズミ
5537,Thomasomys paramorum,ネズミ
5538,Thomasomys praetor,ネズミ
5539,Thomasomys princeps,ネズミ
5540,Thomasomys pyrrhonotus,ネズミ
5541,Thomasomys salazari,ネズミ
5542,Thomasomys shallqukucha,ネズミ
5543,Thomasomys silvestris,ネズミ
5544,Thomasomys taczanowskii,ネズミ
5545,Thomasomys ucucha,ネズミ
5546,Thomasomys vulcani,ネズミ
5547,Thomomys anitae,モグラ
5548,Thomomys atrovarius,モグラ
5549,Thomomys bottae,モグラ
5550,Thomomys bulbivorus,ネズミ
5551,Thomomys chihuahue,ネズミ
5553,Thomomys idahoensis,モグラ
5554,Thomomys laticeps,モグラ
5555,Thomomys mazama,モグラ
5556,Thomomys monticola,モグラ
5558,Thomomys nigricans,モグラ
5559,Thomomys sheldoni,ネズミ
5560,Thomomys talpoides,モグラ
5561,Thomomys townsendii,ネズミ
5562,Thomomys umbrinus,モグラ
5563,Thoopterus nigrescens,コウモリ
5564,Thrichomys apereoides,ネズミ
5565,Thrichomys fosteri,ネズミ
5566,Thrichomys inermis,ネズミ
5567,Thrichomys laurenteus,ネズミ
5568,Thrichomys pachyurus,ネズミ
5569,Thryonomys gregorianus,ネズミ
5570,Thryonomys swinderianus,ネズミ
5571,Thylacinus cynocephalus,タスマニアタイガー
5584,Thylogale billardierii,ワラビー
5585,Thylogale browni,ワラビー
5586,Thylogale brunii,ワラビー
5587,Thylogale calabyi,カンガルー
5588,Thylogale stigmatica,ワラビー
5589,Thylogale thetis,ワラビー
5590,Thyroptera discifera,コウモリ
5591,Thyroptera lavali,コウモリ
5592,Thyroptera tricolor,コウモリ
5593,Thyroptera wynneae,コウモリ
5595,Tokudaia muenninki,ネズミ
5596,Tokudaia osimensis,ネズミ
5597,Tokudaia tokunoshimensis,トクノシマトゲネズミ
5598,Tolypeutes matacus,アルマジロ
5599,Tolypeutes tricinctus,アルマジロ
5600,Tomopeas ravum,コウモリ
5601,Tonatia bakeri,コウモリ
5602,Tonatia bidens,コウモリ
5603,Tonatia maresi,コウモリ
5604,Tonatia saurophila,コウモリ
5605,Tonkinomys daovantieni,ネズミ
5606,Toromys albiventris,ネズミ
5607,Toromys grandis,ネズミ
5608,Toromys rhipidurus,ネズミ
5610,Trachops cirrhosus,コウモリ
5611,Trachops coffini,コウモリ
5612,Trachypithecus auratus,サル
5613,Trachypithecus barbei,サル
5614,Trachypithecus cristatus,サル
5615,Trachypithecus delacouri,サル
5616,Trachypithecus francoisi,サル
5617,Trachypithecus geei,サル
5618,Trachypithecus germaini,サル
5619,Trachypithecus hatinhensis,サル
5620,Trachypithecus johnii,サル
5621,Trachypithecus laotum,サル
5622,Trachypithecus mauritius,サル
5623,Trachypithecus obscurus,サル
5624,Trachypithecus phayrei,サル
5625,Trachypithecus pileatus,サル
5626,Trachypithecus poliocephalus,サル
5627,Trachypithecus shortridgei,サル
5628,Trachypithecus vetulus,サル
5631,Tragelaphus eurycerus,ボンゴ
5633,Tragelaphus oryx,カモシカ
5634,Tragelaphus scriptus,ブッシュバック
5637,Tragulus javanicus,マメジカ
5638,Tragulus kanchil,マメジカ
5639,Tragulus napu,マメジカ
5642,Transandinomys bolivaris,ネズミ
5643,Transandinomys talamancae,ネズミ
5644,Tremarctos ornatus,クマ
5645,Triaenops afer,コウモリ
5646,Triaenops menamena,コウモリ
5647,Triaenops parvus,コウモリ
5648,Triaenops persicus,コウモリ
5649,Trichechus inunguis,マナティ
5650,Trichechus manatus,マナティ
5651,Trichechus senegalensis,マナティ
5652,Trichosurus arnhemensis,ポッサム
5653,Trichosurus caninus,ポッサム
5654,Trichosurus cunninghami,ポッサム
5656,Trichosurus vulpecula,ポッサム
5657,Trichys fasciculata,ヤマアラシ
5658,Trinomys albispinus,ネズミ
5659,Trinomys dimidiatus,ネズミ
5660,Trinomys eliasi,ネズミ
5661,Trinomys gratiosus,ネズミ
5662,Trinomys iheringi,ネズミ
5663,Trinomys mirapitanga,ネズミ
5664,Trinomys moojeni,ネズミ
5665,Trinomys paratus,ネズミ
5666,Trinomys setosus,ネズミ
5667,Trinomys yonenagae,ネズミ
5669,Tscherskia triton,ネズミ
5670,Tupaia belangeri,トガリネズミ
5671,Tupaia chinensis,ツパイ
5673,Tupaia dorsalis,ツパイ
5674,Tupaia glis,トガリネズミ
5675,Tupaia gracilis,ツパイ
5676,Tupaia javanica,トガリネズミ
5677,Tupaia longipes,ツパイ
5678,Tupaia minor,ツパイ
5685,Tupaia splendidula,ツパイ
5686,Tupaia tana,ツパイ
5687,Tursiops aduncus,イルカ
5688,Tursiops australis,イルカ
5689,Tursiops erebennus,イルカ
5690,Tursiops truncatus,イルカ
5691,Tylomys nudicaudus,ネズミ
5692,Tylomys tumbalensis,ネズミ
5693,Tylomys watsoni,ネズミ
5694,Tylonycteris fulvida,コウモリ
5695,Tylonycteris malayana,コウモリ
5696,Tylonycteris pachypus,コウモリ
5697,Tylonycteris robustula,コウモリ
5698,Tylonycteris tonkinensis,コウモリ
5699,Tympanoctomys barrerae,ネズミ
5700,Tympanoctomys kirchnerorum,ネズミ
5702,Typhlomys chapensis,ネズミ
5703,Typhlomys cinereus,ネズミ
5704,Typhlomys daloushanensis,ネズミ
5705,Typhlomys fengjiensis,ネズミ
5706,Typhlomys huangshanensis,ネズミ
5707,Typhlomys nanus,ネズミ
5708,Typhlomys taxuansis,ネズミ
5709,Uranomys ruddi,ネズミ
5710,Urocitellus armatus,リス
5711,Urocitellus beldingi,リス
5712,Urocitellus brunneus,リス
5713,Urocitellus canus,リス
5714,Urocitellus columbianus,リス
5715,Urocitellus elegans,リス
5716,Urocitellus endemicus,リス
5717,Urocitellus mollis,リス
5718,Urocitellus parryii,リス
5719,Urocitellus richardsonii,リス
5720,Urocitellus townsendii,リス
5721,Urocitellus undulatus,リス
5722,Urocitellus washingtoni,リス
5723,Urocricetus alticola,ハムスター
5724,Urocricetus kamensis,ハムスター
5725,Urocricetus tibetanus,ハムスター
5726,Urocyon cinereoargenteus,キツネ
5727,Urocyon littoralis,キツネ
5728,Uroderma bilobatum,コウモリ
5729,Uroderma convexum,コウモリ
5730,Uroderma magnirostrum,コウモリ
5732,Uromys anak,ネズミ
5733,Uromys caudimaculatus,ネズミ
5734,Uromys hadrourus,ネズミ
5735,Uromys neobritanicus,ネズミ
5736,Uropsilus aequodonenia,モグラ
5737,Uropsilus andersoni,モグラ
5738,Uropsilus atronates,モグラ
5739,Uropsilus dabieshanensis,モグラ
5740,Uropsilus fansipanensis,モグラ
5741,Uropsilus gracilis,モグラ
5742,Uropsilus investigator,モグラ
5743,Uropsilus nivatus,モグラ
5744,Uropsilus soricipes,モグラ
5745,Urotrichus talpoides,モグラ
5746,Ursus americanus,クマ
5747,Ursus arctos,クマ
5748,Ursus deningeri,クマ
5749,Ursus ingressus,クマ
5750,Ursus kanivetz,クマ
5751,Ursus kudarensis,クマ
5752,Ursus maritimus,ホッキョクグマ
5753,Ursus rossicus,クマ
5754,Ursus spelaeus,クマ
5755,Ursus thibetanus,ツキノワグマ
5756,Urva auropunctata,マングース
5757,Urva edwardsii,マングース
5758,Urva javanica,マングース
5759,Vampyressa bidens,コウモリ
5760,Vampyressa brocki,コウモリ
5761,Vampyressa elisabethae,コウモリ
5762,Vampyressa melissa,コウモリ
5763,Vampyressa pusilla,コウモリ
5764,Vampyressa thyone,コウモリ
5765,Vampyriscus nymphaeus,コウモリ
5766,Vampyrodes caraccioli,コウモリ
5767,Vampyrodes major,コウモリ
5768,Vampyrum spectrum,コウモリ
5769,Vandeleuria nolthenii,ネズミ
5770,Vandeleuria oleracea,ネズミ
5771,Vansonia rueppellii,コウモリ
5772,Varecia rubra,キツネザル
5773,Varecia variegata,キツネザル
5774,Vernaya foramena,ネズミ
5775,Vernaya fulva,ネズミ
5776,Vernaya meiguites,ネズミ
5777,Vernaya nushanensis,ネズミ
5778,Vespadelus darlingtoni,コウモリ
5779,Vespadelus finlaysoni,コウモリ
5780,Vespadelus pumilus,コウモリ
5781,Vespadelus regulus,コウモリ
5782,Vespadelus troughtoni,コウモリ
5783,Vespadelus vulturnus,コウモリ
5784,Vespertilio murinus,コウモリ
5785,Vespertilio sinensis,コウモリ
5786,Vicugna pacos,アルパカ
5787,Vicugna vicugna,ビクーニャ
5789,Viverra tangalunga,ジャコウネコ
5790,Viverra zibetha,ジャコウネコ
5791,Viverricula indica,ジャコウネコ
5792,Voalavo gymnocaudus,ネズミ
5793,Volemys millicens,ネズミ
5794,Volemys musseri,ネズミ
5795,Vombatus ursinus,ウォンバット
5796,Vormela peregusna,イタチ
5797,Vulpes bengalensis,キツネ
5798,Vulpes cana,キツネ
5799,Vulpes chama,キツネ
5800,Vulpes corsac,キツネ
5801,Vulpes ferrilata,キツネ
5802,Vulpes lagopus,ホッキョクギツネ
