number,scientific_name,english_common_name,japanese_common_name
5087,Sigmodon alleni,Cotton Rat,ネズミ
5088,Sigmodon alstoni,Mouse,ネズミ
5089,Sigmodon arizonae,Mouse,ネズミ
5090,Sigmodon fulviventer,Mouse,ネズミ
5091,Sigmodon hirsutus,Rat,ネズミ
5092,Sigmodon hispidus,Cotton Rat,ネズミ
5093,Sigmodon leucotis,Mouse,ネズミ
5094,Sigmodon mascotensis,Mouse,ネズミ
5095,Sigmodon ochrognathus,Mouse,ネズミ
5096,Sigmodon peruanus,Mouse,ネズミ
5097,Sigmodon toltecus,Cotton Rat,ネズミ
5098,Sigmodon zanjonensis,Mouse,ネズミ
5099,Sigmodontomys alfari,Mouse,ネズミ
5100,Sigmodontomys aphrastus,Mouse,ネズミ
5101,Simias concolor,Monkey,サル
5102,Simosciurus nebouxii,Squirrel,リス
5103,Simosciurus stramineus,Squirrel,リス
5104,Simosthenurus occidentalis,Kangaroo,カンガルー
5105,Sinomegaceros ordosianus,Deer,なし
5106,Sinomegaceros pachyosteus,None,なし
5107,Smilodon fatalis,Saber-toothed Cat,サーベルタイガー
5108,Smilodon populator,Saber-toothed Tiger,サーベルタイガー
5109,Sminthopsis aitkeni,None,なし
5110,Sminthopsis archeri,Mouse,なし
5111,Sminthopsis bindi,Mouse,なし
5112,Sminthopsis butleri,None,なし
5113,Sminthopsis crassicaudata,Dunnart,ネズミ
5114,Sminthopsis dolichura,Mouse,なし
5115,Sminthopsis douglasi,Mouse,なし
5116,Sminthopsis froggatti,Mouse,なし
5117,Sminthopsis gilberti,Mouse,なし
5118,Sminthopsis granulipes,Mouse,なし
5119,Sminthopsis griseoventer,Mouse,なし
5120,Sminthopsis hirtipes,Mouse,ネズミ
5121,Sminthopsis leucopus,Mouse,なし
5122,Sminthopsis longicaudata,Mouse,なし
5123,Sminthopsis macroura,Dunnart,なし
5124,Sminthopsis murina,Mouse,ネズミ
5125,Sminthopsis ooldea,Mouse,なし
5126,Sminthopsis psammophila,Dunnart,ネズミ
5127,Sminthopsis stalkeri,Mouse,なし
5128,Sminthopsis virginiae,Dunnart,なし
5129,Sminthopsis youngsoni,Mouse,なし
5130,Smutsia gigantea,Pangolin,センザンコウ
5131,Smutsia temminckii,Pangolin,センザンコウ
5132,Solenodon paradoxus,Solenodon,なし
5133,Solisorex pearsoni,None,なし
5134,Solomys ponceleti,None,ネズミ
5135,Solomys salebrosus,None,ネズミ
5136,Sommeromys macrorhinos,Mouse,ネズミ
5137,Sooretamys angouya,Crab,なし
5138,Sorex albibarbis,Shrew,モグラ
5139,Sorex alpinus,Shrew,モグラ
5140,Sorex antinorii,Shrew,モグラ
5141,Sorex araneus,Shrew,モグラ
5142,Sorex arcticus,Shrew,モグラ
5143,Sorex arizonae,Shrew,モグラ
5144,Sorex asper,Shrew,モグラ
5145,Sorex bairdi,Shrew,モグラ
5146,Sorex bedfordiae,Shrew,トガリネズミ
5147,Sorex bendirii,Shrew,モグラ
5148,Sorex buchariensis,Shrew,モグラ
5149,Sorex caecutiens,Shrew,トガリネズミ
5150,Sorex camtschatica,Shrew,トガリネズミ
5151,Sorex cansulus,Shrew,モグラ
5152,Sorex chiapensis,Shrew,モグラ
5153,Sorex cinereus,Shrew,トガリネズミ
5154,Sorex coronatus,Shrew,モグラ
5155,Sorex cylindricauda,Shrew,モグラ
5156,Sorex daphaenodon,Shrew,モグラ
5157,Sorex dispar,Shrew,トガリネズミ
5158,Sorex emarginatus,Shrew,トガリネズミ
5159,Sorex excelsus,Shrew,トガリネズミ
5160,Sorex fumeus,Shrew,モグラ
5161,Sorex gaspensis,Shrew,モグラ
5162,Sorex gracillimus,Shrew,トガリネズミ
5163,Sorex granarius,Shrew,モグラ
5164,Sorex haydeni,Shrew,トガリネズミ
5165,Sorex hosonoi,Shrew,トガリネズミ
5166,Sorex hoyi,Shrew,トガリネズミ
5167,Sorex hydrodromus,Shrew,モグラ
5168,Sorex isodon,Shrew,モグラ
5169,Sorex jacksoni,Shrew,モグラ
5170,Sorex leucogaster,Shrew,モグラ
5171,Sorex longirostris,Shrew,トガリネズミ
5172,Sorex lyelli,Shrew,モグラ
5173,Sorex macrodon,Shrew,モグラ
5174,Sorex maritimensis,Shrew,トガリネズミ
5175,Sorex milleri,Shrew,モグラ
5176,Sorex minutissimus,Shrew,トガリネズミ
5177,Sorex minutus,Shrew,トガリネズミ
5178,Sorex mirabilis,Shrew,モグラ
5179,Sorex monticolus,Shrew,モグラ
5180,Sorex mutabilis,Shrew,モグラ
5181,Sorex nanus,Shrew,トガリネズミ
5182,Sorex neomexicanus,Shrew,モグラ
5183,Sorex ornatus,Shrew,モグラ
5184,Sorex pacificus,Shrew,モグラ
5185,Sorex palustris,Shrew,モグラ
5186,Sorex portenkoi,Shrew,モグラ
5187,Sorex preblei,Shrew,モグラ
5188,Sorex raddei,Shrew,トガリネズミ
5189,Sorex roboratus,Shrew,モグラ
5190,Sorex rohweri,Shrew,モグラ
5191,Sorex samniticus,Shrew,モグラ
5192,Sorex satunini,Shrew,モグラ
5193,Sorex saussurei,Shrew,モグラ
5194,Sorex shinto,Shrew,トガリネズミ
5195,Sorex sinalis,Shrew,モグラ
5196,Sorex sonomae,Shrew,モグラ
5197,Sorex tenellus,Shrew,モグラ
5198,Sorex thibetanus,Shrew,モグラ
5199,Sorex thompsoni,Shrew,モグラ
5200,Sorex trowbridgii,Shrew,モグラ
5201,Sorex tundrensis,Shrew,トガリネズミ
5202,Sorex ugyunak,Shrew,モグラ
5203,Sorex unguiculatus,Shrew,トガリネズミ
5204,Sorex vagrans,Shrew,モグラ
5205,Sorex ventralis,Shrew,モグラ
5206,Sorex veraepacis,Shrew,モグラ
5207,Sorex volnuchini,Shrew,モグラ
5208,Sorex yukonicus,Shrew,トガリネズミ
5209,Soricomys kalinga,Mouse,ネズミ
5210,Soricomys leonardocoi,Mouse,ネズミ
5211,Soricomys montanus,Mouse,ネズミ
5212,Soricomys musseri,Mouse,ネズミ
5213,Soriculus beibengensis,Shrew,モグラ
5214,Soriculus nigrescens,Shrew,モグラ
5215,Sotalia fluviatilis,Dolphin,イルカ
5216,Sotalia guianensis,Dolphin,イルカ
5217,Sousa chinensis,Dolphin,イルカ
5218,Sousa plumbea,Dolphin,イルカ
5219,Sousa sahulensis,Dolphin,イルカ
5220,Sousa teuszii,Dolphin,イルカ
5221,Spalacopus cyanus,None,なし
5222,Spalax antiquus,Mole Rat,モグラ
5223,Spalax arenarius,Mole,モグラ
5224,Spalax carmeli,Mole Rat,モグラ
5225,Spalax giganteus,Mole Rat,モグラ
5226,Spalax graecus,Mole,モグラ
5227,Spalax istricus,Mole,モグラ
5228,Spalax microphthalmus,Mole Rat,モグラ
5229,Spalax uralensis,Mole Rat,モグラ
5230,Spalax zemni,Mole Rat,モグラ
5231,Speothos venaticus,Bush Dog,イヌ
5232,Spermophilopsis leptodactylus,Ground Squirrel,リス
5233,Spermophilus alashanicus,Squirrel,リス
5234,Spermophilus brevicauda,Ground Squirrel,リス
5235,Spermophilus citellus,Ground Squirrel,リス
5236,Spermophilus dauricus,Ground Squirrel,リス
5237,Spermophilus erythrogenys,Ground Squirrel,リス
5238,Spermophilus fulvus,Ground Squirrel,リス
5239,Spermophilus major,Ground Squirrel,リス
5240,Spermophilus musicus,Ground Squirrel,リス
5241,Spermophilus odessanus,Ground Squirrel,リス
5242,Spermophilus pallidicauda,Ground Squirrel,リス
5243,Spermophilus pygmaeus,Ground Squirrel,リス
5244,Spermophilus ralli,Ground Squirrel,リス
5245,Spermophilus relictus,Ground Squirrel,リス
5246,Spermophilus suslicus,Ground Squirrel,リス
5247,Spermophilus taurensis,Ground Squirrel,リス
5248,Spermophilus xanthoprymnus,Ground Squirrel,リス
5249,Sphaerias blanfordi,Bat,コウモリ
5250,Sphaeronycteris toxophyllum,Bat,コウモリ
5251,Spilocuscus kraemeri,Cuscus,なし
5252,Spilocuscus maculatus,Cuscus,クスクス
5253,Spilocuscus rufoniger,Cuscus,クスクス
5254,Spilogale angustifrons,Skunk,スカンク
5255,Spilogale gracilis,Skunk,スカンク
5256,Spilogale interrupta,Skunk,スカンク
5257,Spilogale putorius,Skunk,スカンク
5258,Spilogale pygmaea,Skunk,スカンク
5259,Srilankamys ohiensis,Mouse,ネズミ
5260,Steatomys krebsii,Mouse,ネズミ
5261,Steatomys parvus,Mouse,ネズミ
5262,Steatomys pratensis,Mouse,ネズミ
5263,Stenella attenuata,Dolphin,イルカ
5264,Stenella clymene,Dolphin,イルカ
5265,Stenella coeruleoalba,Dolphin,イルカ
5266,Stenella frontalis,Dolphin,イルカ
5267,Stenella longirostris,Dolphin,イルカ
5268,Stenella plagiodon,Dolphin,イルカ
5269,Steno bredanensis,Dolphin,イルカ
5270,Stenocephalemys albipes,Mouse,ネズミ
5271,Stenocephalemys albocaudata,Mouse,ネズミ
5272,Stenocephalemys griseicauda,Mouse,ネズミ
5273,Stenocephalemys ruppi,Mouse,ネズミ
5274,Stenocephalemys sokolovi,Mouse,ネズミ
5275,Stenocephalemys zimai,Mouse,ネズミ
5276,Stenocranius gregalis,Mouse,ネズミ
5277,Stenocranius raddei,Mouse,ネズミ
5278,Stenoderma rufum,Bat,コウモリ
5279,Stenonycteris lanosa,Bat,コウモリ
5280,Stephanorhinus kirchbergensis,None,サイ
5281,Stochomys longicaudatus,Mouse,ネズミ
5282,Strigocuscus celebensis,Cuscus,なし
5283,Strigocuscus pelengensis,Cuscus,なし
5284,Sturnira adrianae,Bat,コウモリ
5285,Sturnira angeli,Bat,コウモリ
5286,Sturnira aratathomasi,Bat,コウモリ
5287,Sturnira bakeri,Bat,コウモリ
5288,Sturnira bidens,Bat,コウモリ
5289,Sturnira bogotensis,Bat,コウモリ
5290,Sturnira burtonlimi,Bat,コウモリ
5291,Sturnira erythromos,Bat,コウモリ
5292,Sturnira giannae,Bat,コウモリ
5293,Sturnira hondurensis,Bat,コウモリ
5294,Sturnira koopmanhilli,Bat,コウモリ
5295,Sturnira lilium,Bat,コウモリ
5296,Sturnira ludovici,Bat,コウモリ
5297,Sturnira luisi,Bat,コウモリ
5298,Sturnira magna,Bat,コウモリ
5299,Sturnira mordax,Bat,コウモリ
5300,Sturnira nana,Bat,コウモリ
5301,Sturnira oporaphilum,Bat,コウモリ
5302,Sturnira parvidens,Bat,コウモリ
5303,Sturnira perla,Bat,コウモリ
5304,Sturnira tildae,Bat,コウモリ
5305,Styloctenium mindorense,Bat,コウモリ
5306,Styloctenium wallacei,Bat,コウモリ
5307,Stylodipus andrewsi,Jerboa,ネズミ
5308,Stylodipus sungorus,Jerboa,ネズミ
5309,Stylodipus telum,Jerboa,ネズミ
5310,Submyotodon caliginosus,Bat,コウモリ
5311,Submyotodon latirostris,Bat,コウモリ
5312,Submyotodon moupinensis,Bat,コウモリ
5313,Subulo gouazoubira,Deer,シカ
5314,Suncus ater,Shrew,トガリネズミ
5315,Suncus dayi,Shrew,トガリネズミ
5316,Suncus etruscus,Shrew,トガリネズミ
5317,Suncus fellowesgordoni,Shrew,トガリネズミ
5318,Suncus hututsi,Shrew,トガリネズミ
5319,Suncus infinitesimus,Shrew,トガリネズミ
5320,Suncus lixus,Shrew,トガリネズミ
5321,Suncus madagascariensis,Shrew,トガリネズミ
5322,Suncus malayanus,Shrew,トガリネズミ
5323,Suncus megalura,Shrew,トガリネズミ
5324,Suncus montanus,Shrew,モグラ
5325,Suncus murinus,Shrew,トガリネズミ
5326,Suncus niger,Shrew,トガリネズミ
5327,Suncus remyi,Shrew,トガリネズミ
5328,Suncus sorella,Shrew,トガリネズミ
5329,Suncus stoliczkanus,Shrew,トガリネズミ
5330,Suncus varilla,Shrew,トガリネズミ
5331,Sundamys annandalei,Rat,ネズミ
5332,Sundamys infraluteus,Rat,ネズミ
5333,Sundamys maxi,Rat,ネズミ
5334,Sundamys muelleri,Rat,ネズミ
5335,Sundasciurus altitudinis,Squirrel,リス
5336,Sundasciurus brookei,Squirrel,リス
5337,Sundasciurus fraterculus,Squirrel,リス
5338,Sundasciurus hippurus,Squirrel,リス
5339,Sundasciurus hoogstraali,Squirrel,リス
5340,Sundasciurus jentinki,Squirrel,リス
5341,Sundasciurus juvencus,Squirrel,リス
5342,Sundasciurus lowii,Squirrel,リス
5343,Sundasciurus mindanensis,Squirrel,リス
5344,Sundasciurus moellendorffi,Squirrel,リス
5345,Sundasciurus philippinensis,Squirrel,リス
5346,Sundasciurus rabori,Squirrel,リス
5347,Sundasciurus robinsoni,Squirrel,リス
5348,Sundasciurus samarensis,Squirrel,リス
5349,Sundasciurus steerii,Squirrel,リス
5350,Sundasciurus tahan,Squirrel,リス
5351,Sundasciurus tenuis,Squirrel,リス
5352,Surdisorex norae,Shrew,モグラ
5353,Surdisorex polulus,None,モグラ
5354,Suricata suricatta,Meerkat,ミーアキャット
5355,Sus barbatus,Bearded Pig,イノシシ
5356,Sus bucculentus,Pig,ブタ
5357,Sus cebifrons,Pig,イノシシ
5358,Sus celebensis,Pig,イノシシ
5359,Sus philippensis,Pig,イノシシ
5360,Sus scrofa,Wild Boar,イノシシ
5361,Sus verrucosus,Pig,イノシシ
5362,Syconycteris australis,Bat,コウモリ
5363,Sylvicapra grimmia,Duiker,なし
5364,Sylvilagus andinus,Rabbit,ウサギ
5365,Sylvilagus aquaticus,Swamp Rabbit,ウサギ
5366,Sylvilagus audubonii,Cottontail Rabbit,ウサギ
5367,Sylvilagus audubonii/nuttallii,Rabbit,ウサギ
5368,Sylvilagus bachmani,Rabbit,ウサギ
5369,Sylvilagus brasiliensis,Rabbit,ウサギ
5370,Sylvilagus cunicularius,Rabbit,ウサギ
5371,Sylvilagus dicei,Rabbit,ウサギ
5372,Sylvilagus floridanus,Rabbit,ウサギ
5373,Sylvilagus nuttallii,Rabbit,ウサギ
5374,Sylvilagus obscurus,Rabbit,ウサギ
5375,Sylvilagus palustris,Rabbit,ウサギ
5376,Sylvilagus robustus,Rabbit,ウサギ
5377,Sylvilagus transitionalis,Rabbit,ウサギ
5378,Sylvisorex akaibei,Shrew,なし
5379,Sylvisorex granti,Shrew,モグラ
5380,Sylvisorex howelli,Shrew,モグラ
5381,Sylvisorex johnstoni,Shrew,モグラ
5382,Sylvisorex konganensis,Shrew,モグラ
5383,Sylvisorex lunaris,Shrew,モグラ
5384,Sylvisorex morio,Shrew,モグラ
5385,Sylvisorex ollula,Shrew,なし
5386,Sylvisorex oriundus,Shrew,モグラ
5387,Sylvisorex vulcanorum,Shrew,モグラ
5388,Symphalangus syndactylus,Siamang,テナガザル
5389,Synaptomys borealis,Lemming,ネズミ
5390,Synaptomys cooperi,Lemming,ネズミ
5391,Syncerus caffer,Buffalo,バッファロー
5392,Syntheosciurus brochus,Squirrel,リス
5393,Tachyglossus aculeatus,Echidna,ハリモグラ
5394,Tachyoryctes ankoliae,Mole Rat,モグラ
5395,Tachyoryctes audax,Mole Rat,モグラ
5396,Tachyoryctes daemon,Mole Rat,モグラ
5397,Tachyoryctes macrocephalus,Mole Rat,モグラ
5398,Tachyoryctes ruandae,None,モグラ
5399,Tachyoryctes splendens,Mole Rat,モグラ
5400,Tadarida aegyptiaca,Bat,コウモリ
5401,Tadarida australis,Bat,コウモリ
5402,Tadarida brasiliensis,Bat,コウモリ
5403,Tadarida fulminans,Bat,コウモリ
5404,Tadarida insignis,Bat,コウモリ
5405,Tadarida latouchei,Bat,コウモリ
5406,Tadarida teniotis,Bat,コウモリ
5407,Taeromys callitrichus,Mouse,ネズミ
5408,Taeromys celebensis,Mouse,ネズミ
5409,Taeromys dominator,Mouse,ネズミ
5410,Taeromys hamatus,Mouse,ネズミ
5411,Taeromys punicans,Mouse,ネズミ
5412,Taeromys taerae,Mouse,ネズミ
5413,Talpa altaica,Mole,モグラ
5414,Talpa aquitania,Mole,モグラ
5415,Talpa caeca,Mole,モグラ
5416,Talpa caucasica,Mole,モグラ
5417,Talpa davidiana,Mole,モグラ
5418,Talpa europaea,Mole,モグラ
5419,Talpa hakkariensis,Mole,モグラ
5420,Talpa levantis,Mole,モグラ
5421,Talpa martinorum,Mole,モグラ
5422,Talpa occidentalis,Mole,モグラ
5423,Talpa ognevi,Mole,モグラ
5424,Talpa romana,Mole,モグラ
5425,Talpa stankovici,Mole,モグラ
5426,Tamandua mexicana,Anteater,アリクイ
5427,Tamandua tetradactyla,Anteater,アリクイ
5428,Tamias amoenus,Chipmunk,シマリス
5429,Tamias canipes,Chipmunk,リス
5430,Tamias dorsalis,Chipmunk,シマリス
5431,Tamias merriami,Chipmunk,リス
5432,Tamias minimus,Chipmunk,シマリス
5433,Tamias obscurus,Chipmunk,リス
5434,Tamias palmeri,Chipmunk,リス
5435,Tamias quadrimaculatus,Chipmunk,シマリス
5436,Tamias quadrivittatus,Chipmunk,シマリス
5437,Tamias rufus,Chipmunk,リス
5438,Tamias senex,Chipmunk,リス
5439,Tamias sibiricus,Siberian Chipmunk,シマリス
5440,Tamias sonomae,Chipmunk,リス
5441,Tamias speciosus,Chipmunk,シマリス
5442,Tamias striatus,Chipmunk,シマリス
5443,Tamias townsendii,Chipmunk,リス
5444,Tamias umbrinus,Chipmunk,シマリス
5445,Tamiasciurus douglasii,Squirrel,リス
5446,Tamiasciurus hudsonicus,Red Squirrel,リス
5447,Tamiasciurus mearnsi,Squirrel,リス
5448,Tamiops maritimus,Squirrel,リス
5449,Tamiops mcclellandii,Squirrel,リス
5450,Tamiops minshanicus,Squirrel,リス
5451,Tamiops rodolphii,Squirrel,リス
5452,Tamiops swinhoei,Squirrel,リス
5453,Tanyuromys asphrastus,Mouse,ネズミ
5454,Tanyuromys thomasleei,Mouse,ネズミ
5455,Tapecomys primus,Mouse,ネズミ
5456,Taphozous australis,Bat,コウモリ
5457,Taphozous georgianus,Bat,コウモリ
5458,Taphozous hildegardeae,Bat,コウモリ
5459,Taphozous hilli,Bat,コウモリ
5460,Taphozous longimanus,Bat,コウモリ
5461,Taphozous mauritianus,Bat,コウモリ
5462,Taphozous melanopogon,Bat,コウモリ
5463,Taphozous nudiventris,Bat,コウモリ
5464,Taphozous perforatus,Bat,コウモリ
5465,Taphozous theobaldi,Bat,コウモリ
5466,Tapirus bairdii,Tapir,バク
5467,Tapirus indicus,Tapir,バク
5468,Tapirus kabomani,Tapir,バク
5469,Tapirus pinchaque,Tapir,バク
5470,Tapirus terrestris,Tapir,バク
5471,Tarsipes rostratus,Honey Possum,なし
5472,Tarsius dentatus,Tarsier,メガネザル
5473,Tarsius fuscus,Tarsier,メガネザル
5474,Tarsius lariang,Tarsier,メガネザル
5475,Tarsius pumilus,Tarsier,メガネザル
5476,Tarsius sangirensis,Tarsier,メガネザル
5477,Tarsius tarsier,Tarsier,メガネザル
5478,Tarsius wallacei,Tarsier,メガネザル
5479,Tarsomys apoensis,Mouse,ネズミ
5480,Tarsomys echinatus,Mouse,ネズミ
5481,Tasmacetus shepherdi,Whale,クジラ
5482,Tateomys macrocercus,Mouse,ネズミ
5483,Tateomys rhinogradoides,None,ネズミ
5484,Tatera indica,Indian Gerbil,ネズミ
5485,Taterillus arenarius,Mouse,ネズミ
5486,Taterillus emini,Mouse,ネズミ
5487,Taterillus gracilis,Mouse,ネズミ
5488,Taterillus harringtoni,Mouse,ネズミ
5489,Taterillus petteri,Mouse,ネズミ
5490,Taterillus pygargus,Mouse,ネズミ
5491,Taurotragus derbianus,Antelope,なし
5492,Taxidea taxus,Badger,アナグマ
5493,Tayassu pecari,Peccary,イノシシ
5494,Tenrec ecaudatus,Tenrec,なし
5495,Tetracerus quadricornis,Four-horned Antelope,なし
5496,Thainycteris aureocollaris,Bat,コウモリ
5497,Thainycteris torquata,Bat,コウモリ
5498,Thallomys loringi,Mouse,ネズミ
5499,Thallomys nigricauda,Mouse,ネズミ
5500,Thallomys paedulcus,Mouse,ネズミ
5501,Thalpomys cerradensis,Mouse,ネズミ
5502,Thalpomys lasiotis,Mouse,ネズミ
5503,Thamnomys kempi,Mouse,ネズミ
5504,Thamnomys venustus,Mouse,ネズミ
5505,Thaptomys nigrita,Mouse,ネズミ
5506,Theropithecus gelada,Monkey,サル
5507,Thomasomys andersoni,Mouse,ネズミ
5508,Thomasomys antoniobracki,Mouse,ネズミ
5509,Thomasomys apeco,Mouse,ネズミ
5510,Thomasomys aureus,Mouse,ネズミ
5511,Thomasomys auricularis,Mouse,ネズミ
5512,Thomasomys australis,Mouse,ネズミ
5513,Thomasomys baeops,Mouse,ネズミ
5514,Thomasomys bombycinus,Mouse,ネズミ
5515,Thomasomys burneoi,Mouse,ネズミ
5516,Thomasomys caudivarius,Mouse,ネズミ
5517,Thomasomys cinereus,Mouse,ネズミ
5518,Thomasomys cinnameus,Mouse,ネズミ
5519,Thomasomys contradictus,Mouse,ネズミ
5520,Thomasomys daphne,Mouse,ネズミ
5521,Thomasomys erro,Mouse,ネズミ
5522,Thomasomys fumeus,Mouse,ネズミ
5523,Thomasomys gracilis,Mouse,ネズミ
5524,Thomasomys hudsoni,Mouse,ネズミ
5525,Thomasomys incanus,Mouse,ネズミ
5526,Thomasomys ischyrus,Mouse,ネズミ
5527,Thomasomys kalinowskii,Mouse,ネズミ
5528,Thomasomys ladewi,Mouse,ネズミ
5529,Thomasomys lojapiuranus,Mouse,ネズミ
5530,Thomasomys macrotis,Mouse,ネズミ
5531,Thomasomys nicefori,Mouse,ネズミ
5532,Thomasomys niveipes,Mouse,ネズミ
5533,Thomasomys notatus,Mouse,ネズミ
5534,Thomasomys onkiro,Mouse,ネズミ
5535,Thomasomys oreas,Mouse,ネズミ
5536,Thomasomys pagaibambensis,Mouse,ネズミ
5537,Thomasomys paramorum,Mouse,ネズミ
5538,Thomasomys praetor,Mouse,ネズミ
5539,Thomasomys princeps,Mouse,ネズミ
5540,Thomasomys pyrrhonotus,Mouse,ネズミ
5541,Thomasomys salazari,Mouse,ネズミ
5542,Thomasomys shallqukucha,Mouse,ネズミ
5543,Thomasomys silvestris,Mouse,ネズミ
5544,Thomasomys taczanowskii,Mouse,ネズミ
5545,Thomasomys ucucha,Mouse,ネズミ
5546,Thomasomys vulcani,Mouse,ネズミ
5547,Thomomys anitae,Gopher,モグラ
5548,Thomomys atrovarius,Gopher,モグラ
5549,Thomomys bottae,Gopher,モグラ
5550,Thomomys bulbivorus,Gopher,ネズミ
5551,Thomomys chihuahue,Gopher,ネズミ
5552,Thomomys fulvus,Gopher,なし
5553,Thomomys idahoensis,Gopher,モグラ
5554,Thomomys laticeps,Gopher,モグラ
5555,Thomomys mazama,Gopher,モグラ
5556,Thomomys monticola,Gopher,モグラ
5557,Thomomys nayarensis,Gopher,なし
5558,Thomomys nigricans,Gopher,モグラ
5559,Thomomys sheldoni,Gopher,ネズミ
5560,Thomomys talpoides,Gopher,モグラ
5561,Thomomys townsendii,Gopher,ネズミ
5562,Thomomys umbrinus,Gopher,モグラ
5563,Thoopterus nigrescens,Bat,コウモリ
5564,Thrichomys apereoides,None,ネズミ
5565,Thrichomys fosteri,None,ネズミ
5566,Thrichomys inermis,None,ネズミ
